gene,jenage_blood_age_logFC_per_year,jenage_blood_age_logFC_per_decade,jenage_blood_age_t,jenage_blood_age_p,jenage_blood_age_fdr,jenage_blood_age_ave_log2_rpkm
STYXL1,-5.589827587733707e-4,-0.0055898275877337075,-0.2964220224360177,0.7679058702973472,0.9449680416302269,4.032386358916275
RP11-386I8.6,1.8377134053754394e-4,0.0018377134053754393,0.2963952763205023,0.767926196783059,0.9449680416302269,0.2367029281380914
KIF23,-2.49560702218601e-4,-0.00249560702218601,-0.2962590873681003,0.7680297000607275,0.9450186524091772,0.5607205094001498
RP11-865I6.2,2.4876048423658556e-4,0.0024876048423658555,0.29620850903576096,0.7680681405514889,0.9450186524091772,0.13141615177101706
SDHDP2,4.412654569946082e-4,0.004412654569946082,0.29618539255450643,0.7680857097097757,0.9450186524091772,0.5425889343918289
ADAMTS8,3.61827819310805e-5,3.6182781931080497e-4,0.29613135842236915,0.768126777604875,0.9450186524091772,0.024038788527737033
LAMA2,-1.5921633756267654e-4,-0.0015921633756267655,-0.29610400179303337,0.7681475698870779,0.9450186524091772,0.2064209625997831
CTA-339C12.1,-9.365019713848868e-5,-9.365019713848868e-4,-0.29607120952464094,0.7681724937273569,0.9450186524091772,0.028748127803536503
ASAP3,-1.2204070039641074e-4,-0.0012204070039641074,-0.2959888898617773,0.768235062061549,0.9450186524091772,0.1139572287315187
LEPREL4,3.2265573585751954e-4,0.0032265573585751953,0.2958563519315015,0.7683358028178622,0.9450186524091772,0.5087358928326082
RP11-7F17.1,-1.5475522209728467e-4,-0.0015475522209728468,-0.2958480705199835,0.7683420975690836,0.9450186524091772,0.06796838912208981
RP11-1252I4.2,-1.8843374712420127e-4,-0.0018843374712420127,-0.29574665639385356,0.7684191843318903,0.9450186524091772,0.06625362310159279
CDCA3,1.262275615036529e-4,0.0012622756150365289,0.29571488656600503,0.7684433336513958,0.9450186524091772,0.1305834780359157
AL117340.1,3.137033087394906e-5,3.137033087394906e-4,0.2956895855214312,0.7684625659948766,0.9450186524091772,0.012023444157747008
RP3-508I15.19,-5.489428570170331e-4,-0.005489428570170331,-0.2956685058708048,0.7684785895982209,0.9450186524091772,0.4114586573943902
RP11-262H14.11,2.612708295719711e-4,0.002612708295719711,0.29566230725148895,0.7684833014706062,0.9450186524091772,0.1539215399853176
ZNF574,9.010920232502597e-4,0.009010920232502597,0.2956492008356465,0.7684932643243619,0.9450186524091772,1.6423029232676936
GTF2IRD1,5.884628788110308e-5,5.884628788110308e-4,0.29562839822847103,0.768509077525299,0.9450186524091772,0.058027677426064274
LYPD5,-1.1212428747874441e-4,-0.001121242874787444,-0.2954908215412704,0.7686136595836637,0.9451056145466585,0.0800788652260831
GINS4,-1.7058938290934498e-4,-0.0017058938290934497,-0.29544459082538915,0.768648803885977,0.9451071904690788,0.2786816686525024
TMED4,-4.6519053204894904e-4,-0.00465190532048949,-0.2953345011300517,0.7687324953478591,0.9451684557338655,4.2946746323194045
AC018648.5,-3.5424667985874814e-4,-0.0035424667985874815,-0.29515175470724136,0.7688714273918595,0.9452341486241331,0.6946999673728694
RP11-536P6.3,1.9048422879849313e-4,0.0019048422879849314,0.29509034275622936,0.7689181172245654,0.9452341486241331,0.0968687206302729
RP11-38P22.2,3.5485023171839955e-4,0.0035485023171839955,0.2950165338714371,0.7689742332443112,0.9452341486241331,0.783250963288886
GPR25,8.455524435335837e-4,0.008455524435335838,0.2950031683072598,0.7689843950568559,0.9452341486241331,0.901447430665477
SNORA28,-3.9660169758761095e-4,-0.003966016975876109,-0.2949127913992166,0.7690531095118698,0.9452341486241331,0.14054805936199455
USP9YP3,-3.598649207245917e-5,-3.598649207245917e-4,-0.2948803440872331,0.7690777799768136,0.9452341486241331,0.01207209807177728
HIST1H3G,-2.1998020922613006e-4,-0.002199802092261301,-0.29484906942096417,0.7691015590779792,0.9452341486241331,0.13188341293733633
SEPT7P4,1.6966348605846186e-4,0.0016966348605846186,0.2947767407442082,0.7691565536721507,0.9452341486241331,0.058444360300350606
TDRG1,7.29690417705357e-5,7.29690417705357e-4,0.29473599280496315,0.769187536601538,0.9452341486241331,0.025166039460809708
RP11-356J5.12,3.472791543251364e-4,0.0034727915432513643,0.29472244722464036,0.7691978361448824,0.9452341486241331,0.6933133636874058
PLA2G4C,-6.781565636231478e-4,-0.006781565636231478,-0.29466796251157895,0.769239264666899,0.9452341486241331,0.43667494654463057
NTN1,-2.9236627242671237e-5,-2.923662724267124e-4,-0.2946583495689429,0.7692465741267489,0.9452341486241331,0.014474372737342343
OR1H1P,-1.400543245715275e-4,-0.0014005432457152751,-0.294641771979455,0.7692591793927788,0.9452341486241331,0.03841946921409355
ASB16,3.011200828268502e-4,0.003011200828268502,0.29446691627608174,0.7693921399616727,0.9452341486241331,0.22516369338346928
MMS19,-7.634262444134405e-4,-0.007634262444134406,-0.29446188163333836,0.7693959684153443,0.9452341486241331,3.4243642388535727
IFI27L1,4.641739631630673e-4,0.004641739631630673,0.2944298999506909,0.7694202881285318,0.9452341486241331,1.1654254529916603
ARL2BP,4.6924128799307716e-4,0.0046924128799307714,0.2943702369021847,0.7694656581019996,0.9452341486241331,4.514768857750571
ANGPT4,8.37134844051091e-5,8.37134844051091e-4,0.2943202534884392,0.7695036679481768,0.9452341486241331,0.052098926871960695
CSPG4P5,1.2889355351692497e-5,1.2889355351692496e-4,0.2943011306924737,0.7695182100128415,0.9452341486241331,0.00330860885942087
SPRYD4,-5.453744851301354e-4,-0.005453744851301354,-0.29417244117415126,0.7696160750218951,0.9452341486241331,2.037106163520385
AC005220.3,-1.900282960403115e-4,-0.001900282960403115,-0.29415166108338786,0.7696318780894279,0.9452341486241331,0.13714091380202317
RP11-702L6.4,8.822821971227188e-5,8.822821971227188e-4,0.29403672404444264,0.7697192884188087,0.9452341486241331,0.07247412447816703
YTHDF2,4.66873268069912e-4,0.00466873268069912,0.2939726481132233,0.769768019862612,0.9452341486241331,4.075185044947971
RP3-507I15.1,1.2747229149981184e-4,0.0012747229149981183,0.2939557971001203,0.7697808356593676,0.9452341486241331,0.04212599245883324
TGM1,2.094168418788805e-4,0.002094168418788805,0.2939104680669704,0.7698153103262695,0.9452341486241331,0.32204613170804763
SETP4,1.6494931673133786e-4,0.0016494931673133786,0.29390411803751454,0.7698201398322699,0.9452341486241331,0.09424873340321302
SRBD1,-5.122556432556446e-4,-0.005122556432556446,-0.29386951348102697,0.7698464584399308,0.9452341486241331,2.8599740443761776
LINC00650,-3.9655226681470314e-4,-0.003965522668147032,-0.29384354524255635,0.7698662088463065,0.9452341486241331,0.518269763602636
TXNL1,3.028203165148993e-4,0.0030282031651489927,0.2938167777838367,0.7698865672677999,0.9452341486241331,3.0112892292139275
UBAP2,4.6786113185032284e-4,0.004678611318503228,0.2937988677969336,0.7699001890872943,0.9452341486241331,1.0193619979556539
RPS20P2,-4.444722899514273e-4,-0.004444722899514273,-0.29375930697720454,0.7699302781635855,0.9452341486241331,0.4464896016172886
RP11-182J1.9,-7.220970567340515e-5,-7.220970567340516e-4,-0.29375136923251854,0.7699363154777292,0.9452341486241331,0.054707301664867175
STARD13,-6.100495357531275e-5,-6.100495357531275e-4,-0.2936978277967759,0.7699770385599221,0.9452341486241331,0.0686612264437377
RP11-40F6.2,2.3011720708279273e-4,0.0023011720708279275,0.2936945025165481,0.7699795677563438,0.9452341486241331,0.2270310463036916
PRDM6,-1.893825175995816e-5,-1.8938251759958161e-4,-0.29368912300303424,0.7699836594006709,0.9452341486241331,0.004326792392696243
ATP5A1P2,2.0629194172733519e-4,0.002062919417273352,0.2936608745355711,0.7700051452210064,0.9452341486241331,0.07578684917725108
RPS10P16,1.6458331921276757e-4,0.0016458331921276757,0.2934047920039506,0.770199930171042,0.9453963701907866,0.11228906801440634
NFKB2,0.0013763912638441779,0.013763912638441778,0.2933980744545029,0.7702050399641027,0.9453963701907866,2.9315177729287982
GSTA6P,-3.571686329127942e-4,-0.003571686329127942,-0.2933190431802185,0.770265156918201,0.9454285821534364,0.21110407989208102
ANXA7,4.4722138791110496e-4,0.00447221387911105,0.2930757906088203,0.7704502014482374,0.945573234811358,5.820349500553086
ABCG1,-9.312936739832411e-4,-0.009312936739832411,-0.29307504596407813,0.7704507679270903,0.945573234811358,1.6838619065136262
BIRC7,-2.649680315626011e-4,-0.0026496803156260107,-0.29295945423274977,0.7705387043622394,0.9456268056867975,0.08070034910338414
RP11-129K20.2,5.086485738902222e-5,5.086485738902222e-4,0.2929285964662814,0.7705621799260063,0.9456268056867975,0.04029959769502156
CBX5,-5.982073248722196e-4,-0.0059820732487221966,-0.29277988327848514,0.7706753189990162,0.9457240658311002,1.7609177094374862
CCDC142,3.1853533386486116e-4,0.0031853533386486115,0.2925043002412997,0.7708849922295312,0.9459238551551897,0.4751720619083676
TTC6,1.5215765150544857e-5,1.5215765150544856e-4,0.2924768054191003,0.7709059121949103,0.9459238551551897,0.004346172481180125
COX19,4.1163884792965285e-4,0.004116388479296528,0.29240953318170887,0.7709570982931262,0.9459240723257759,2.1473287567439394
AP000253.1,-2.3483918524573187e-4,-0.0023483918524573187,-0.2923000657535662,0.771040392051104,0.9459240723257759,0.5563485528594676
RP11-518D3.3,2.904584883868114e-4,0.002904584883868114,0.2922006098417571,0.7711160703921002,0.9459240723257759,0.37818525847156137
AC007014.1,-1.5865781003623406e-4,-0.0015865781003623406,-0.2921996629465498,0.7711167909176473,0.9459240723257759,0.11190690333101075
RP6-109B7.2,2.2659084669262257e-4,0.0022659084669262256,0.2921789049578501,0.7711325864451591,0.9459240723257759,0.2547031105328011
DTX3,9.591419408154835e-4,0.009591419408154835,0.2921748575620142,0.7711356662708743,0.9459240723257759,1.364274764410939
RP1-212P9.3,5.132975635459444e-5,5.132975635459444e-4,0.29216478254572936,0.7711433327706335,0.9459240723257759,0.014823953505624113
MYPN,-2.4409122613220185e-5,-2.4409122613220185e-4,-0.2921165697539849,0.7711800202101089,0.94592750127732,0.014880940172655819
SRF,8.241623322774868e-4,0.008241623322774868,0.29204920021664915,0.7712312858198784,0.9459441305436658,2.448242273202557
TRPT1,-4.948822747979692e-4,-0.004948822747979692,-0.29193923418815254,0.7713149679093495,0.9459441305436658,2.5097359731583766
ZMYM3,7.682732968105943e-4,0.007682732968105943,0.2917920003103905,0.7714270144033624,0.9459441305436658,1.3149013566977124
POMZP3,7.198603802678395e-4,0.007198603802678395,0.2917755802550231,0.7714395105370693,0.9459441305436658,1.3998507526350952
RP11-66D17.3,-5.8467868477247076e-5,-5.846786847724708e-4,-0.2917637179461998,0.7714485381325622,0.9459441305436658,0.0391015077140057
SRCAP,7.285601309436661e-4,0.007285601309436661,0.29175649859329245,0.7714540323059862,0.9459441305436658,1.2880115894772444
RP11-1144P22.1,1.2119986243371987e-4,0.0012119986243371988,0.2916945876976801,0.7715011490881543,0.9459441305436658,0.0529425748714268
CTD-2530H12.8,8.678175997631824e-5,8.678175997631824e-4,0.29166284983707397,0.7715253032629328,0.9459441305436658,0.024525827779575845
AC008073.9,-1.7663276211770027e-4,-0.0017663276211770027,-0.291631573627158,0.771549106319332,0.9459441305436658,0.0787867232954208
RECQL5,-6.762536036307345e-4,-0.0067625360363073456,-0.2915417385233863,0.7716174774029473,0.9459441305436658,1.0496904120837645
RP1-211D12.3,7.283642596544734e-5,7.283642596544734e-4,0.29148929768593557,0.7716573895553299,0.9459441305436658,0.06347263511186622
ETV3L,-1.4101971731396695e-4,-0.0014101971731396695,-0.2914874515938717,0.7716587946072515,0.9459441305436658,0.1323121308366868
NOD1,5.563678708422697e-4,0.005563678708422697,0.29144799113293185,0.7716888279605598,0.9459441305436658,2.069496817148139
AC127391.3,8.32498419110751e-4,0.008324984191107509,0.2913767759273315,0.7717430307343318,0.9459441305436658,1.040336319010143
ARHGAP39,2.7568390485237923e-5,2.756839048523792e-4,0.29137503745815924,0.7717443539189937,0.9459441305436658,0.013211532031918815
TRBV7-8,1.1722527997193393e-4,0.0011722527997193393,0.2913336171143496,0.7717758799961872,0.9459441305436658,0.058091619154182365
RP4-537K17.2,-1.9883463338771738e-4,-0.001988346333877174,-0.29129842355948,0.7718026670093266,0.9459441305436658,0.08180762302883599
ARSDP1,-9.429057958549164e-5,-9.429057958549164e-4,-0.2912971382401003,0.7718036453149537,0.9459441305436658,0.05091918002147147
PSKH1,9.164625136332069e-4,0.009164625136332068,0.2912412870952923,0.7718461561115197,0.9459546927094593,2.3888243791504307
RP11-550A5.2,-2.74543896072743e-4,-0.00274543896072743,-0.2910960262317062,0.7719567239173928,0.9460486591962077,0.3623002423555191
SIAH2,4.684536849816959e-4,0.004684536849816959,0.2909125509423018,0.7720963860722385,0.9460683505856556,4.39137592089458
ZNF48,-5.206561730575861e-4,-0.005206561730575861,-0.2908909064619098,0.7721128624398794,0.9460683505856556,0.8789422534694055
RP11-206L10.1,0.0015801181764236714,0.015801181764236713,0.29079642298763125,0.7721847870651177,0.9460683505856556,3.1877442022233726
SPRYD3,0.0012335981542422,0.012335981542421999,0.2907856380344355,0.7721929971333135,0.9460683505856556,3.1504936740963276
SLC10A1,-8.543092525282175e-5,-8.543092525282174e-4,-0.2906995489075844,0.7722585335980285,0.9460683505856556,0.0549679522711488
RAD23BLP,-7.816514505158254e-5,-7.816514505158255e-4,-0.29065957666376296,0.7722889635531028,0.9460683505856556,0.0366217840301059
AUNIP,1.5997368886337058e-4,0.0015997368886337057,0.2906512920980875,0.7722952704483771,0.9460683505856556,0.2522658265314691
ZNF837,-3.327644327864249e-4,-0.003327644327864249,-0.2906392679117886,0.7723044242789892,0.9460683505856556,0.3785783160040785
RP11-497H16.2,3.068403636538419e-4,0.003068403636538419,0.2906364675912768,0.7723065561251724,0.9460683505856556,0.13325042739586748
LL0XNC01-237H1.2,-1.2648458780009864e-4,-0.0012648458780009863,-0.2906296282905519,0.7723117627998415,0.9460683505856556,0.06080453742875558
ABCF3,8.85783505228422e-4,0.00885783505228422,0.2904619106545958,0.7724394474386339,0.9461522193495445,2.7736725945567824
AMT,6.541389213745785e-4,0.006541389213745785,0.2904506397194199,0.772448028308804,0.9461522193495445,0.8931992322873367
OR2A7,-1.2606743797144017e-4,-0.0012606743797144017,-0.2903996080726655,0.7724868804492238,0.9461582846946871,0.09034085086110347
DPYD-IT1,3.366310529104573e-4,0.003366310529104573,0.2901549862998833,0.7726731274949443,0.9463448739856019,0.35202927051686517
PXDC1,2.43129536994592e-4,0.00243129536994592,0.29007564467059554,0.7727335385077535,0.9463773337904867,0.36289141071399283
KRT23,0.0011188890692725828,0.011188890692725828,0.29002132671377423,0.7727748972166035,0.9463864581533744,5.167134468076283
KCNQ5-IT1,7.96030915260583e-5,7.96030915260583e-4,0.28993284578402606,0.7728422696681494,0.9464002639782523,0.02257932628536306
RP11-76E16.2,-4.136565201587542e-5,-4.136565201587542e-4,-0.2899174556724354,0.7728539884124803,0.9464002639782523,0.023753384956969548
RP11-64I24.2,2.312979235809318e-4,0.002312979235809318,0.2897676268950799,0.7729680777610471,0.9464014131052145,0.21122611764865457
QTRT1,-9.373996024220118e-4,-0.009373996024220118,-0.28975892632808786,0.7729747030915075,0.9464014131052145,2.6723248015792413
DSP,-2.518104007085689e-4,-0.002518104007085689,-0.28974302020321174,0.7729868153728128,0.9464014131052145,0.13276276049856492
KCTD16,-1.5017678337677928e-5,-1.5017678337677926e-4,-0.2897280885150279,0.77299818568639,0.9464014131052145,0.0036123875460013534
SNRNP200,9.418415226413937e-4,0.009418415226413937,0.28969356908525495,0.7730244720372474,0.9464014131052145,3.7069227580086768
RNU5A-1,5.133202178575414e-4,0.005133202178575414,0.2895451803947953,0.7731374722250142,0.9464386762492171,0.17407419531633123
PRAMEL,2.5016371157284397e-4,0.0025016371157284395,0.2895322052687583,0.7731473532101529,0.9464386762492171,0.2040058167633502
METTL9,3.990777624890432e-4,0.003990777624890432,0.28952001063430644,0.7731566398596256,0.9464386762492171,4.729495155835225
CAP1P2,4.463219774075484e-4,0.004463219774075484,0.28944313901041724,0.7732151811114125,0.9464688261400608,2.435260554805773
RGL4,-5.59129191210617e-4,-0.00559129191210617,-0.28939432645987934,0.7732523547838066,0.9464728191393755,3.145483802539333
RP6-191P20.4,5.1190341798624136e-5,5.119034179862414e-4,0.2892011612820551,0.7733994668293867,0.9465576520955565,0.033776134282957275
RP11-561C5.3,8.840451055261135e-5,8.840451055261135e-4,0.28917520638359506,0.7734192343726574,0.9465576520955565,0.09591176371152946
TNPO3,-6.121132486016444e-4,-0.006121132486016445,-0.2891154385007735,0.7734647548385759,0.9465576520955565,3.6174636887720677
MGAT3,2.7292522413966243e-4,0.002729252241396624,0.28909384591872556,0.773481200395646,0.9465576520955565,0.29917686337073024
KCNMB3,-1.5193897552414948e-4,-0.0015193897552414947,-0.2890806706981613,0.7734912350893356,0.9465576520955565,0.19413227662692448
RP11-227J5.3,5.272351812216779e-4,0.005272351812216779,0.28893046244922227,0.7736056415146484,0.9466493366543798,0.8319877075379466
AL022344.5,2.025334495924383e-5,2.0253344959243828e-4,0.28888102507840047,0.7736432966932955,0.9466493366543798,0.007361304941735763
PSCA,-5.452009377657878e-5,-5.452009377657878e-4,-0.28882869324920546,0.7736831571013624,0.9466493366543798,0.023352904390548004
ANKRD34A,2.944303936400232e-4,0.0029443039364002318,0.2887483143015942,0.7737443817903814,0.9466493366543798,0.3953092504124038
RPL29P14,1.959424857830154e-4,0.001959424857830154,0.2887332140115958,0.7737558838505783,0.9466493366543798,0.12988132784927525
RP5-836N10.1,2.9370611901064967e-4,0.002937061190106497,0.28870306802557394,0.7737788465383505,0.9466493366543798,0.3312642716554801
SLFN11,6.318574454222647e-4,0.006318574454222647,0.28867059533398876,0.7738035817424944,0.9466493366543798,3.358905200290024
RP1-106C24.1,-7.100259289772e-5,-7.100259289771999e-4,-0.28861527002678605,0.7738457248572375,0.9466593986747972,0.01850231974735284
LCP2,-6.351874378788762e-4,-0.006351874378788762,-0.2885231848501123,0.7739158706935932,0.9467037145449766,4.963993784022484
SERPINB5,-3.011650525742379e-5,-3.011650525742379e-4,-0.2884108495655973,0.7740014446002883,0.9467630477581588,0.012766391136814633
AP002954.4,0.0013646094422650771,0.013646094422650771,0.2883368287982943,0.7740578331074974,0.9467630477581588,1.1864335022021015
CTAGE12P,7.15332972289019e-5,7.15332972289019e-4,0.28832592362666287,0.7740661406948558,0.9467630477581588,0.05471544772507196
LL22NC03-80A10.6,-4.6974381116453735e-4,-0.0046974381116453735,-0.2882336865368729,0.7741364082036499,0.9467960546084188,1.3306889230640346
KIAA0232,-4.4665247335114866e-4,-0.004466524733511486,-0.28820144171646483,0.7741609732074068,0.9467960546084188,3.830945495678605
AL353898.2,-3.2738381878915577e-4,-0.0032738381878915576,-0.28814012679795087,0.7742076852620207,0.9468116946658048,0.45156232148301356
RP11-521B24.5,-5.08991654046543e-4,-0.00508991654046543,-0.28807635088872396,0.7742562730823299,0.9468296272062319,0.3159590912553036
SLC6A10P,6.881720675038877e-5,6.881720675038877e-4,0.2879182821688141,0.7743767019981438,0.9468830515405777,0.03670226131751737
HYDIN,-2.3299207232510345e-5,-2.3299207232510346e-4,-0.28786583904693847,0.7744166584334495,0.9468830515405777,0.006731127635510398
LPCAT2,6.400842579320874e-4,0.006400842579320875,0.28785880917651724,0.7744220145410382,0.9468830515405777,4.012375677302911
RP4-647C14.5,-1.4635502821528233e-4,-0.0014635502821528233,-0.2878408927209683,0.7744356652639472,0.9468830515405777,0.04358626488618149
GIT2,3.306656552214216e-4,0.003306656552214216,0.2876578837174308,0.7745751057070744,0.9469752677311104,2.6249634050483706
IL1RAP,-7.093851274229425e-4,-0.007093851274229426,-0.28764747783996925,0.7745830345035303,0.9469752677311104,3.2177619693608346
C15ORF29,-5.41758946550231e-4,-0.005417589465502311,-0.28760831399544706,0.7746128757542547,0.9469752677311104,3.032531621175647
RP11-331O1.1,2.846233545161129e-4,0.002846233545161129,0.287469372361225,0.7747187463590679,0.9470632127756814,0.26534467518990335
RP4-749H3.1,2.629985584749394e-5,2.629985584749394e-4,0.28736132381225304,0.7748010800487686,0.9471089095510198,0.009086243440457383
FAM105A,-4.225604938161729e-4,-0.004225604938161729,-0.2873018227808971,0.7748464213254282,0.9471089095510198,3.8518198696113033
RP11-100L22.3,-1.5082088151644813e-4,-0.0015082088151644813,-0.28722757893744066,0.7749029980974209,0.9471089095510198,0.061799610018900636
RP1-43E13.2,-4.221514859902228e-4,-0.0042215148599022275,-0.2872108181412091,0.7749157706625461,0.9471089095510198,0.5419726370961723
RP11-352G18.2,-4.6025831562298e-4,-0.0046025831562298,-0.2871228798088123,0.7749827850931195,0.9471089095510198,0.4441053300945355
SAMD5,3.8706073485464904e-5,3.87060734854649e-4,0.2871125309761786,0.7749906716545262,0.9471089095510198,0.029714717216197468
PLAC2,-8.809438213083721e-5,-8.809438213083721e-4,-0.2870567033707358,0.7750332167510539,0.9471089095510198,0.0912390611098347
DOCK3,-6.315982816203443e-5,-6.315982816203443e-4,-0.2869755393117245,0.7750950714840963,0.9471089095510198,0.0815141194299824
XPR1,2.436713204152981e-4,0.002436713204152981,0.2869418644458842,0.7751207353641221,0.9471089095510198,2.070378029370104
ADCY5,-6.602826511968913e-5,-6.602826511968912e-4,-0.28692555403374487,0.7751331657479268,0.9471089095510198,0.08072191747046482
PA2G4,-5.33537303246635e-4,-0.00533537303246635,-0.2868906761757402,0.7751597468293074,0.9471089095510198,3.6983568285007276
SPATA18,4.574667484972318e-5,4.574667484972318e-4,0.28688596142335876,0.7751633400528107,0.9471089095510198,0.033814016312981914
FNDC5,-9.917972939531552e-5,-9.917972939531552e-4,-0.2867706145539107,0.7752512501469566,0.9471748551742936,0.07971468913481546
COBRA1,0.0013178992339023035,0.013178992339023036,0.2866908925784224,0.7753120109232007,0.9472076263894301,2.9676311374287843
REXO2,-4.6979103451935927e-4,-0.004697910345193593,-0.2865594811419448,0.7754121703344949,0.9472431229186398,2.487702017602086
AC012087.2,3.813361342812176e-5,3.8133613428121757e-4,0.2865277763531113,0.775436335722234,0.9472431229186398,0.012319974025950324
RP11-1084I9.3,7.993427136649515e-5,7.993427136649515e-4,0.28651918605709586,0.775442883283593,0.9472431229186398,0.03172909878037807
HIPK4,3.4935541371163776e-5,3.4935541371163773e-4,0.286377985911886,0.7755505089980994,0.9472948683877223,0.016258284598048036
RP11-91E8.1,-1.4406404870944987e-4,-0.0014406404870944986,-0.28637455278214224,0.7755531258566626,0.9472948683877223,0.08742474123061046
SLCO4C1,-6.216204550431016e-4,-0.006216204550431016,-0.28627904016896444,0.7756259301524158,0.9473423355894239,2.6112170643149315
AC003991.3,-6.102076916112756e-5,-6.102076916112756e-4,-0.28621645217939656,0.7756736388163548,0.9473516052609289,0.017529380528687497
CRX,7.078674750200921e-5,7.078674750200921e-4,0.2861800258232513,0.7757014057695453,0.9473516052609289,0.07812124895828469
AC007969.5,5.472154159973249e-4,0.005472154159973249,0.2860703630732312,0.7757850008738812,0.9474122418128128,7.553620143847427
AC138655.4,-5.916933696664608e-5,-5.916933696664609e-4,-0.28599234741086343,0.7758444732573924,0.9474151291212178,0.017887741489446256
RP4-755D9.1,-2.867449512701441e-4,-0.002867449512701441,-0.2859782030134178,0.7758552558650862,0.9474151291212178,0.51184245129802175
AC079807.4,-1.616436620681783e-4,-0.001616436620681783,-0.2858799312939081,0.7759301719361278,0.9474374168964548,0.16227582675557717
KIF4B,-2.449061624505336e-5,-2.449061624505336e-4,-0.28585807733090407,0.7759468322895536,0.9474374168964548,0.01109451939425379
DBX1,3.402673649741545e-5,3.402673649741545e-4,0.28582067494930813,0.775975346214119,0.9474374168964548,0.009275162106399821
CIDECP,2.9738136533987694e-4,0.0029738136533987696,0.28573318966306266,0.7760420423422668,0.9474622252587431,2.4216874423401333
HS3ST5,-1.9532780072159474e-5,-1.9532780072159474e-4,-0.2856872998726529,0.7760770280028999,0.9474622252587431,0.004660901499239836
AC016689.1,-1.2260565081299556e-4,-0.0012260565081299555,-0.2856604396282735,0.7760975060503542,0.9474622252587431,0.040508981450727025
U82670.9,-2.726967023388248e-4,-0.002726967023388248,-0.28551925056062605,0.7762051501510681,0.947514265240599,0.0948004874574172
RP11-803B1.7,-9.127494737304685e-5,-9.127494737304685e-4,-0.28546647219035537,0.7762453900930232,0.947514265240599,0.04430250428286138
TRPC7-AS2,-1.023190718485377e-4,-0.001023190718485377,-0.28540329985390533,0.776293555541043,0.947514265240599,0.041684411294463035
DNAH2,1.670696198582221e-5,1.670696198582221e-4,0.2852264205694181,0.7764284209998709,0.947514265240599,0.008916274711321125
MARCH5,-3.381165632605122e-4,-0.003381165632605122,-0.285212550996335,0.7764389964496553,0.947514265240599,2.9659374808287535
ALAS2,0.0027957619040561116,0.027957619040561116,0.2851387617467083,0.7764952609358916,0.947514265240599,6.087774231555014
CCDC71,5.399913202635406e-4,0.005399913202635406,0.28512738536896404,0.7765039355591011,0.947514265240599,3.3336856398549988
NACA3P,0.0017132132367850383,0.017132132367850383,0.2851120998930309,0.7765155909610919,0.947514265240599,5.573735739094367
RP11-474D1.3,2.748491784685698e-5,2.748491784685698e-4,0.285101754901557,0.7765234791996966,0.947514265240599,0.015118598374786962
ANKS4B,6.86286415810941e-5,6.862864158109409e-4,0.2850995113834621,0.7765251899249612,0.947514265240599,0.05853326692610278
CEP85,-6.642455008914467e-4,-0.0066424550089144675,-0.28508640420725384,0.7765351844185815,0.947514265240599,1.608887628095503
LPAR4,3.944542867059806e-5,3.944542867059806e-4,0.2850702259682951,0.7765475207134884,0.947514265240599,0.019745322729546228
HYOU1,0.0011770894737532865,0.011770894737532865,0.28501727396021614,0.7765878982923811,0.9475221089110538,1.5748724532758265
IRF7,0.001332827127545284,0.01332827127545284,0.2849607767118448,0.7766309799109642,0.9475332509754769,4.145040006280838
AC005540.3,-6.686244887849649e-5,-6.686244887849649e-4,-0.28487828361872275,0.7766938857604353,0.9475685776794924,0.023603216773419512
AP000487.4,-1.414629132320708e-4,-0.001414629132320708,-0.28478408236163266,0.7767657216104429,0.9476109012490274,0.06452682036772969
PKMYT1,1.2048309676405667e-4,0.0012048309676405667,0.28465189537812124,0.7768665278552245,0.9476109012490274,0.06958593164889681
FAM72A,2.1254696758129108e-4,0.002125469675812911,0.2846031244376541,0.7769037217131743,0.9476109012490274,0.4117798836747925
TRAJ22,-0.0010941398067423158,-0.010941398067423159,-0.28460279468655864,0.7769039731908425,0.9476109012490274,1.8805813206763495
MID1IP1-AS1,-2.0092906452710138e-4,-0.0020092906452710137,-0.2845525500266488,0.7769422914932531,0.9476109012490274,0.08929716280357675
CTD-2340D6.2,2.764823039149515e-4,0.0027648230391495152,0.2845345613963011,0.7769560103754306,0.9476109012490274,0.14701011428159352
RP11-1149M10.2,-4.354328003727173e-4,-0.004354328003727173,-0.2845040851087323,0.7769792530301539,0.9476109012490274,0.6585360877087608
HTRA2,4.611261858812451e-4,0.004611261858812451,0.2844766242270616,0.7770001961692581,0.9476109012490274,2.673132479962008
XYLT2,7.695396615112472e-4,0.007695396615112472,0.2840928789771398,0.7772928782158443,0.9479264279910955,1.6806577060055523
GS1-122H1.2,-4.874976663237853e-5,-4.8749766632378525e-4,-0.2839282305717382,0.7774184652901426,0.9480381599269402,0.03938458961385671
RP11-30K9.6,-3.103845423916405e-4,-0.0031038454239164046,-0.2837428467566761,0.7775598756189085,0.9481282098745365,0.5796317866198614
RP5-1112D6.4,-6.630425306502248e-4,-0.006630425306502248,-0.28373976079432467,0.7775622296474713,0.9481282098745365,2.282669547163083
AC018720.10,-1.3747752662153598e-4,-0.0013747752662153598,-0.28369782195336546,0.7775942215703382,0.9481282098745365,0.23465805291645228
CCR1,-9.532169615192972e-4,-0.009532169615192973,-0.28352821412880097,0.7777236063017452,0.9482263894122243,6.170718230959654
