gene_symbol,log_fc,t,p_value,adj_p_val,delta_mesor,mesor_p,mesor_FDR,rhythmic_SR_effect_amplitude,SR_effect_acrophase_h
LRRN1,-0.1434570086479649,-2.1999117754356923,0.02835979096466957,0.09142841496995188,-0.15658018476077723,0.01636173517310618,0.07498233279025981,0.1474795908435549,20.491340282836653
DBX2,0.12788409290394953,2.641649256200303,0.00855982666530955,0.03896286346769486,0.11758688766178854,0.01637062964276838,0.07499870781377582,0.04220946895879052,14.224305207545802
IFT57,-0.10480301045071674,-2.8117380433878187,0.00515945022374522,0.02738207952802974,-0.09251674023651987,0.0163729843679222,0.07499870781377582,0.0603315644787718,12.361881219576375
GCSH,-0.0552543199136223,-2.999096995313239,0.00286964290294022,0.01807727013744519,-0.04524744545044913,0.01638142150152601,0.07501976975892193,0.03472896867591685,14.210887171607665
KRTAP5-9,0.08814909254230521,2.850294882042435,0.00458406918108326,0.02516923176947124,0.07681949052444266,0.01640085769450451,0.07509118092978276,0.04047142102609259,22.142786016330486
TSPAN10,0.08440101117242434,2.3898810487569504,0.01729600171446457,0.0645865028668741,0.08577787972628062,0.01641034069859042,0.07511270935380132,0.02687438940395688,0.8560471542822682
NFATC3,-0.05926035743281676,-2.477468562481222,0.01362614112165372,0.05465259580370824,-0.05766142957254092,0.01641324747662513,0.07511270935380132,0.04039060779594797,15.334779341739344
ZNF804B,0.0945270655442256,2.5576965372630975,0.01088867096686181,0.04629580490936612,0.08920146719276831,0.01642537095117086,0.07515059090536873,0.06684740976890882,18.93021490202263
RAD50,-0.06624945285858556,-2.62777253455001,0.00891091744321194,0.04012171376907939,-0.06147097618239644,0.01645481771135194,0.0752676949666499,0.0711201643775529,11.85906191399464
TMEM9,0.05208044064379486,2.439100610480543,0.01513901629132668,0.05871895019250323,0.05156224125813423,0.01647098020931171,0.07532315225545184,0.06471186438849331,3.1970510314640763
SPINLW1-WFDC6,0.1670654058192318,2.330239285762568,0.02026867894749923,0.07232838847937959,0.17233269776218085,0.01647465087456124,0.07532315225545184,0.16357611864079388,2.8769404305589603
NEXN,-0.06378374349199276,-2.726695775259728,0.00666640044061255,0.03264047381859433,-0.05676977838642333,0.01648052717908045,0.07533239335822485,0.04355391458074106,11.707628594306362
SGMS1,-0.0853937290490212,-2.3010875565128224,0.02187799114497653,0.07636974365201617,-0.08944826168127591,0.01649930151589218,0.07538030785297217,0.07874276143695023,15.715008889521812
LOC100506850,-0.08415570067093264,-2.74689280634748,0.00627635402055359,0.03122892867587811,-0.0745128367511645,0.0165013630490575,0.07538030785297217,0.07617025438838451,12.537360529564609
SLC19A2,-0.10512905210408983,-2.3117971747146844,0.02127424702730306,0.0748370947183671,-0.10945434073802492,0.01650258210915587,0.07538030785297217,0.06883236961537671,12.879338065246817
CNPY3,0.06014799470173859,3.462435426038075,5.90510771142869e-4,0.00607964751259367,0.04536909271431742,0.01651744735298859,0.07543057693964714,0.06209843375637091,22.80087879520407
KCNC3,0.07363821441901817,2.2554514520601643,0.02462145807381107,0.08272488174352513,0.07884271580656611,0.01653366146475842,0.07548698100066456,0.02955817182902486,0.6610307961531534
MRPL9,-0.07183472919161618,-3.3594496208376214,8.526645820564544e-4,0.00777504367613867,-0.05434665109743871,0.01653802637918868,0.07548927201021399,0.06790514579627627,12.235869093312006
ARG2,-0.1282345278502562,-2.673043757182445,0.00781092154027612,0.03643814486588493,-0.11667533202449314,0.01654578717576893,0.07549738281111619,0.04995439937065249,12.509479329221175
RPP25,0.04582784725163223,2.1177612315529637,0.03478508733321708,0.1053689957492474,0.05168297130932563,0.01654753035054555,0.07549738281111619,0.05531155767257389,1.57963943449013
MED17,-0.04733221981336834,-2.2010888988190085,0.02827573387110911,0.09127187768472832,-0.05197280878615906,0.01655795008456872,0.07550169066006378,0.04015427078065924,10.714809035168091
SKI,-0.09167406932516436,-3.0887831490629405,0.00214389308312146,0.01469285686853108,-0.07283309583518738,0.01655870421015963,0.07550169066006378,0.01398034225736617,17.68707589271279
LOC100133746,0.06152741201977841,1.4618013018667877,0.14454705772689572,0.2839644169137699,0.10219595430762644,0.01656693117259764,0.07550169066006378,0.06090087668866788,1.5289505161456656
C9ORF78,0.06670680853053935,2.4897107606429487,0.01317246313450477,0.05333673893728923,0.06447425368965763,0.01657378892386732,0.07550169066006378,0.0298820718890581,13.366583797833773
CCL7,0.18949034406175116,2.2644499536893936,0.02405796649967288,0.0814054932242611,0.19999353383697352,0.01657651324538184,0.07550169066006378,0.2087348428837122,3.6470668306703575
PIAS4,0.12943639207090968,3.13214391574376,0.00185738152071859,0.01330385732620542,0.10330134707221872,0.01658517433882846,0.07550169066006378,0.026363726148960612,3.293197032673727
CXCL9,-0.14635015657998832,-2.5175074770984813,0.01219178467257474,0.0502390378312411,-0.14102259224361108,0.0165875090405808,0.07550169066006378,0.06859670434200452,13.497869374477665
OCR1,-0.12758964530732167,-1.9505441873460927,0.05177924728903006,0.13956114086550847,-0.15888337189136795,0.01658807675731939,0.07550169066006378,0.08043372780341466,17.57511741907235
OLR1,0.20255856255330537,2.476032585553024,0.01368025383456479,0.05475744370774903,0.1966533054855471,0.01658935950638998,0.07550169066006378,0.03295651024411077,11.784087804817627
CTNND1,0.06338652260377199,2.5829019537184728,0.01013621508360879,0.04405511097615645,0.05927394765373815,0.01659045168851734,0.07550169066006378,0.02462202925856354,14.947409000438142
CBLL1,-0.03494697898123383,-2.1461218685852756,0.03243840589391574,0.10007560618456073,-0.03876984223044773,0.01659097588118898,0.07550169066006378,0.0620396076115948,10.89263311991682
LOC100507265,-0.13190467603892012,-2.5663060248355,0.01062622800256572,0.04556662747380663,-0.12502711075216164,0.01659647084152819,0.07550911215699704,0.1386629294404666,14.617090426363015
HNF4G,0.08728692227006841,2.598020373340346,0.00970750827056726,0.0427335929522764,0.08069188145658379,0.01660262676602427,0.07551953669340788,0.05668511090104668,21.31641586827279
CLUAP1,-0.08498637056954421,-3.2691655137583213,0.00116786539712417,0.00967302118532857,-0.06606539489971035,0.01660721038505697,0.07552280617509853,0.07793269182688915,12.31965810056078
RHBDD3,0.04467985977135642,2.372735855637188,0.01810852761803444,0.06675320471307508,0.04531080321056968,0.01661548846948892,0.07552982552385981,0.03205514454103615,0.7669223511555693
GPR172A,0.0357320409901665,1.3937794327374913,0.1641247859600976,0.30984083107393173,0.06408728066453719,0.01661648431129795,0.07552982552385981,0.07257606457923263,3.551339895298026
R3HDM2,0.05492153070899604,3.0942331252302684,0.00210577124902965,0.0145453785709751,0.04374806383553424,0.0166348091362993,0.07559553612381968,0.01093628139642264,1.6557511868679324
AMZ2P1,0.08520899922725035,2.492592369111152,0.01306764378630243,0.05294979948679205,0.08204583381075448,0.01664125468934299,0.07560724433491081,0.01020417303786559,22.472745370699226
AGPAT2,0.07677585113272754,2.5470742836764875,0.01122042622105701,0.04729146213326174,0.07284969150043118,0.01665825441838292,0.07566688739879605,0.08930719809777721,22.822960329743815
GLYCAM1,-0.15590081013380416,-2.302301626422791,0.02180880543666,0.07618267197672025,-0.16224902696271487,0.0166652739473907,0.07568118015476687,0.2329517960936339,9.676744914165784
GDPD1,-0.09774329362699134,-2.441863470075978,0.01502531206895382,0.05840892366964516,-0.09671833903974944,0.01667280318621845,0.07569778045118372,0.1089663814174101,10.779256531718376
SLIT1,0.05863382239380761,2.570630845180247,0.01049653691974642,0.045169087854826,0.05467250880644019,0.01670999398335507,0.07584901101712926,0.02215655116343671,21.521076183636183
POLR2E,0.05181382044222736,2.433289790413891,0.01538064253928353,0.05926900726881077,0.05117600915660163,0.01671555924521481,0.07585386349214937,0.01706338294688637,16.183862781056856
SNW1,-0.05486559647437723,-2.456098870823467,0.01445134513056053,0.05694974044311863,-0.05369378607530623,0.01671882657288201,0.07585386349214937,0.03020049501253546,11.269975668792773
LRFN4,0.06442059463176456,2.488884692645276,0.01320264887980773,0.05341469187584324,0.06247889265069007,0.01673671201418086,0.07591738381362773,0.07959963557058518,2.2115487337937503
KLHDC2,-0.06584654555721974,-2.0910569743275795,0.03712624040595854,0.11036106404777436,-0.0758091960526013,0.01674584216197922,0.07593996023187163,0.07288086866156958,12.334979713833542
SMAD9,-0.07545690859363678,-2.2000841550449564,0.02834746803797437,0.0914185108926306,-0.08259495210016977,0.0167494615730703,0.07593996023187163,0.041700337804415,15.241684102571051
UPK3A,0.10181063064986393,2.774685564770325,0.00577331653100234,0.02944127426384389,0.08779152511468737,0.016760429078374,0.0759616958560151,0.04335278939115896,17.953968758866864
MAGEB3,0.16014959923869074,2.6576174749226547,0.00817121694414222,0.03776578767868573,0.144319412215149,0.01676203022010834,0.0759616958560151,0.06682121093614096,12.825687291472017
RPA4,0.19803120951153533,2.5795540283541816,0.01023340875529079,0.04433947682641628,0.1845324007430868,0.01676943345955754,0.0759776256047331,0.18390298842424288,4.901018790566523
BLNK,-0.0813280024074826,-3.620014934134848,3.3071472608519026e-4,0.00404158628044446,-0.05867209647133455,0.01680060682970604,0.07609100500947294,0.04876843915034313,13.185337641453724
UCMA,-0.09297645412844564,-2.013984602691754,0.04465138960999215,0.12612500785904257,-0.11301087671351023,0.01680600238132109,0.07609100500947294,0.0625966634881999,5.174964542723259
PRICKLE3,0.07331574824475594,3.2555188909654125,0.00122398804634617,0.01003423944367777,0.05591797675224046,0.01680613978920655,0.07609100500947294,0.00664452331921514,1.261849074629506
ZNF581,0.04517912057846285,2.149192164813055,0.03219271595084886,0.09954338363764892,0.04997447791227278,0.01681176229196331,0.07609882949901671,0.05500525359006139,23.96169386153375
ATP6V1H,-0.03959961520848348,-2.1911236738821693,0.02899419485266586,0.0926534033713726,-0.04345187441158262,0.01682222830101976,0.07611148060089058,0.03024330740599455,11.023430230985571
GSTCD,-0.08728873102107242,-3.1345399398137355,0.00184262892681514,0.01324266710514702,-0.06900396605065265,0.01682234710174742,0.07611148060089058,0.06684095178385104,8.970478463361696
MCFD2,-0.06680211351495444,-2.8638704140352247,0.00439579491744912,0.0244167789885939,-0.05689557354310589,0.01689271241124404,0.07638963564934247,0.02115900510357216,12.280262625350847
LOC100506236,0.1925105654594845,2.037457184376907,0.04223357799247896,0.12140134562386458,0.22547712567907477,0.0168946008773618,0.07638963564934247,0.27319012647476654,2.17073468974526
G3BP1,-0.07291991984559541,-3.189559840908719,0.00153221426492762,0.01167745668913831,-0.058041303410128,0.01689555320999223,0.07638963564934247,0.03838762923017517,13.514711382090722
NELF,0.04338182547082998,2.562426939019206,0.01074376723918696,0.04595971007463934,0.04071765400031812,0.01690401006326043,0.07641019214577195,0.05135109888897157,22.079719175459424
LOC100506507,0.16416566575669023,2.400670810996181,0.0168012747433566,0.06322235889850403,0.16582684483915258,0.01690803057603564,0.07641069044549317,0.07473476281212804,22.52799578445189
CPNE1,0.05519155748014377,3.1154260033789054,0.00196338483798557,0.01384072984093655,0.0441084668671552,0.01691934658785947,0.07643196120037751,0.03779980409976382,20.59896509136941
ERC1,-0.07077304058828911,-3.3257893600790047,9.595505883293384e-4,0.00843101530869766,-0.05456974411428236,0.01692056006104258,0.07643196120037751,0.05845760400369349,11.428103076850814
GDPD3,0.06841146471596363,2.7774495812478017,0.0057253389381541,0.02932604146539172,0.06086176435101431,0.01695065679391681,0.07654291908707377,0.11665186762876996,23.73696995794306
MCF2L-AS1,-0.1421988208041012,-3.220792680130033,0.00137827047308574,0.0108556160074843,-0.1092258038307546,0.01695295807834068,0.07654291908707377,0.03524528578893152,13.338340485676312
SHOX,0.15007323991218224,2.5308020856437667,0.01174612470926659,0.04885717814895243,0.1428497185472469,0.01697057119088949,0.07660474281385343,0.11795002747522676,2.6785639481877075
PAX1,0.11491234046168766,2.575348178484269,0.01035668833620692,0.04471499045024735,0.10722859982626268,0.01697808292496382,0.07662095114011964,0.1094887396480378,9.128952922253085
RFX7,-0.08213189623033879,-3.087174998508439,0.0021552626175779,0.01473617453117206,-0.06733315368204673,0.01698734387125967,0.07664294268585538,0.04641572128873984,11.115880779749483
C6ORF130,-0.06759179704326118,-3.426137373113552,6.72843197440093e-4,0.00662035695930355,-0.05060193989763469,0.01699080025152886,0.07664294268585538,0.027701132753482922,9.147780140110022
FIBP,0.03762368863355732,2.369358856508282,0.01827246396352783,0.06715482759287145,0.03795218948912541,0.01700808781033452,0.076703218071024,0.02132110344073017,1.2992408678581138
GRN,-0.07912880195652362,-2.261907528087042,0.02421602590172592,0.08175828139116216,-0.08448120516280483,0.01701602989397218,0.07670612568986665,0.03919942729658438,10.109177242084275
CUL2,-0.08087328061416758,-2.4356787627584295,0.01528089461522214,0.05903553080341772,-0.07974823253637862,0.01701658333071859,0.07670612568986665,0.06697766594114657,11.131570352631382
TTC21A,0.05983031108831006,2.2194040130358723,0.02699536296956782,0.08849513587983042,0.06472679980745123,0.0170344888952849,0.07676912995912415,0.03700159565701056,10.50326330668365
ADAM21,-0.15609793800294383,-2.077136612766976,0.03839913990221737,0.11321025842323924,-0.1824580648758918,0.01703984800587913,0.07677557525544942,0.16575018024474883,9.244765942825325
LHFP,-0.11964584875078438,-2.173216004923142,0.03032495823451591,0.09563912344426652,-0.1320363135459085,0.01705335789348684,0.07679356885508878,0.04766213433484349,16.715253833040414
ATG12,-0.0512925476467384,-2.792849379028546,0.00546457579764848,0.02843762334536591,-0.04437180337693792,0.01705561197267994,0.07679356885508878,0.01845527628861619,16.608713751592482
OR5F1,-0.11298871997847386,-2.0901420886051825,0.03720877782544498,0.11048019449373032,-0.12973973744267575,0.01705951970449518,0.07679356885508878,0.04410046102782414,10.89087112304782
BCKDHB,-0.06789954522400252,-2.79621319496237,0.00540906843684397,0.02823900783445583,-0.05905756679629797,0.01705956104600278,0.07679356885508878,0.05230859440164315,12.803280688255658
SRBD1,-0.05324089551904838,-2.138450951399474,0.033059300535905,0.10141472398306432,-0.0599822726967559,0.01706372462961471,0.07679462067878884,0.05078164545930994,0.9187297977109256
GDF2,0.14343596704088493,2.2911250795659055,0.02245299440406836,0.07764716825996677,0.1503279378810371,0.01707425687757324,0.0768243273416207,0.08827386062879107,0.5960541899302398
TRIM44,-0.03872396618491094,-2.471196976553177,0.01386388020764088,0.05527730731228535,-0.03754329637354065,0.01708320843114487,0.07684690974977026,0.0519759804317171,13.301665515381314
PARL,0.05583715381733728,2.1236303225012336,0.03428785591002889,0.10428311164791822,0.06336916179328353,0.01709000127437904,0.07685977328023955,0.0040674638614217,23.592466386555017
FUCA1,-0.05762734952020414,-2.8316439314556634,0.00485468878653438,0.02624217802978377,-0.04900778567305582,0.01710559556781995,0.07691220501398292,0.01260694087218538,17.198147678822732
C2ORF88,0.08136185567300536,2.652145972018701,0.00830255191695874,0.03815620108402889,0.07409167984693484,0.01711268881375856,0.07692639800084107,0.03575920474592992,22.890689624872422
TMCO7,-0.0659804121641268,-2.85718518186184,0.00448761288752685,0.02482011052697607,-0.05563847315200254,0.01712872575280759,0.0769759742665065,0.07141542031405387,5.98909595945396
PTPRZ1,0.0727355489171246,2.4975251972198578,0.01288992822504259,0.05239901964750515,0.06968204037244055,0.01713159572616738,0.0769759742665065,0.04246497565089242,21.76841777449742
